"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,"Base Year",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per Euro, End of Period, Rate","ENEE_XDC_EUR_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","823","Exchange Rates, Euro per Domestic Currency, Period Average, Rate","EENA_EUR_XDC_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.45600000656612","1.52046167782637","1.52669620618036","1.57177847584751","1.62871471203562","1.64203030958598","1.63131246472355","1.66537522457364","1.58017901353514","1.62769445912493","1.61465139613207","1.60988872463916","1.62638758596027","1.59162058342564","1.57353115087708","1.56922603881698","1.49341558158359","1.42305007857849","1.43097339478626","1.43353949024001","1.47113719392404","1.49844877843629","1.48740180085867","1.43603802385482","1.44296818149791","1.4739791957652","1.4620368411431","1.47081918019901","1.45762121864141","1.45067784795692","1.47074696945415","1.48680732822764","1.49124912035792","1.47340945816949","1.4700741302155","1.41212635149289","1.32129412722368","1.26105905859266","1.26765581110143","1.18787507784728","1.09800333496203","1.13375637696321","1.14734797287482","1.1051310190829","1.12794016318061","1.16885083827422","1.20690323142117","1.16384357745058","1.16489074956167","1.13568137344801","1.13886679482507","1.16699711227438","1.19853510452673","1.23489589200229","1.26400467608069","1.22227145986605","1.1734521675937","1.17642451192722","1.17141533065532","1.18908544946887","1.20247522050578","1.22753765705809","1.25406816724514","1.27406017955925","1.34827821113012","1.38587182215749","1.39475827669866","1.37965482863772","1.29815576611183","1.27014787881228","1.17626548843096","1.15140894882117","1.16156998454531","1.1602297222482","1.11452398338492","1.12719809508935","1.1320053976036","1.1421418624824","1.12091242448037","1.12686653202541","1.14657699781564","1.14372912844754","1.10835981903666","1.16340326898278","1.16060845122291","1.12682660302787","1.10509423846926","1.10487300932674","1.14407038179971","1.15957205725646","1.16878076499976","1.17886268464946","1.19614079342889","1.1792709175072","1.16782096764798","1.14873988268486","1.13261196008626","1.14960400294176","1.16341365418629","1.15315948042559","1.16792675931505","1.17202758430823","1.18366460639457","1.20108018835043","1.19660359099324","1.17731468103682","",
"Gibraltar","823","Exchange Rates, Euro per Domestic Currency, Period Average, Rate","EENA_EUR_XDC_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","B","B","B",,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","823","Exchange Rates, Domestic Currency per Euro, Period Average, Rate","ENEA_XDC_EUR_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.686813183715866","0.657694971588882","0.655009160271576","0.636221971076932","0.613981069005123","0.609002156758082","0.613003346461564","0.600465279682548","0.632839691854166","0.614365917629044","0.619328730892329","0.621160944042352","0.614859587365558","0.628290442089974","0.63551331630302","0.637256822958333","0.669605977285717","0.702715958526854","0.698825012151511","0.697574086244792","0.67974625625","0.667356812185165","0.672313291151527","0.696360391151522","0.693015974172018","0.678435627092324","0.683977292404033","0.67989322784375","0.686049288533311","0.689332922129034","0.679926609246142","0.67258210328574","0.670578769401041","0.678697964408592","0.680237805323062","0.708151929140625","0.756833758204325","0.792984272374999","0.788857662499986","0.841839363960937","0.910744046177764","0.882023704844353","0.871575166071356","0.904870085747716","0.886571852517565","0.855541158251188","0.828566842780314","0.859221994583253","0.858449601712682","0.880528661805848","0.878065814671156","0.856900149522289","0.834351865225405","0.809784862413446","0.791136313752186","0.818148858772822","0.852186418514711","0.85003329143644","0.853668185681479","0.840982454580259","0.831617968459575","0.814638959750198","0.797404819067163","0.78489228063461","0.741686687320864","0.721567452351565","0.716970113536061","0.724818975908206","0.770323582196264","0.787309900430728","0.850148210446871","0.868501153325079","0.860903788239191","0.861898278267065","0.897244038627952","0.887155509183801","0.883388013976747","0.875547979501024","0.892130355735483","0.887416540983446","0.872161225896831","0.874332895025039","0.902234078522582","0.859547180810616","0.861617024196505","0.887447986507351","0.90490020234398","0.905081390855367","0.874072098979547","0.86238711405826","0.855592451506681","0.84827521731028","0.836021984613846","0.847981566537608","0.856295637518842","0.870519092331656","0.882914921650519","0.86986475120221","0.859539508068961","0.867182741827639","0.856218073628579","0.853222239295875","0.844833912070743","0.832583877162612","0.835698645338304","0.849390580196734","",
"Gibraltar","823","Exchange Rates, Domestic Currency per Euro, Period Average, Rate","ENEA_XDC_EUR_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","B","B","B",,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","928","Fund Accounts, Outstanding GRA, US Dollars","HPG_USD","Value","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","12500000","10000000","10000000","10000000","7500000","7500000","7500000","7500000","7500000","5000000","5000000","5000000","2500000","2500000","2500000","2500000","2500000","2500000","2500000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Outstanding Loans, US Dollars","HPL_USD","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Overdue Obligations, SDRs","HOO_XDR","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Currency Holdings, US Dollars","HPHC_USD","Value","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","62500000","12500000","10000000","10000000","10000000","7500000","7500000","7500000","7500000","7500000","5000000","5000000","5000000","2500000","2500000","2500000","2500000","2500000","2500000","2500000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, SDR Holdings, Allocations, US Dollars","HSA_USD","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Use of Fund Credit and Loans, Reserve Tranche Position, US Dollars","HPURTP_USD","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Overdue Obligations, US Dollars","HOO_USD","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Net Cumulative Allocation, Escrow account, SDRs","HNCA_XDR","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Net Cumulative Allocation, Escrow account, US Dollars","HNCA_USD","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Fund Accounts, Lending to the Fund, US Dollars","HLTF_USD","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Curaçao and Sint Maarten","355","Total International Reserves, SDRs (gold at 35 SDRs per ounce)","RAFA_G_XDR","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"834723030.435751","797246708.569829","757473902.234637","787137814.512292","854911595.856422","766393285.660335","795988242.140779","736837488.677654","753064356.210054","750535177.615999","753310334.578772","721793742.7095","734073703.758658","782554490.894976","860960836.804465","930670124.321788","986368533.876245","1156109159.48957","1006156671.88506","978393149.584997","985189878.749002","996199076.684001","1065915120.812","1045933522.508","1093152417.93324","1084947183.49231","1057928893.90116","1005535321.62905","1050504148.22514","1030902141.86264","1087867468.82737","914080078.870662","964871737.082509","1028238199.85363","964453534.133659","902576714.400001","942099820.848604","924764490.015638","1119331310.06424","1068023608.56089","1142693548.55866","1192051009.24371","1168678676.81902","1267253198.67837","1279296261.84642","1282848109.50387","1298984423.74178","1253729691.55608","1232031580.42003","1284976743.41749","1310990734.45955","1271083346.64032","1289049214.63206","1475107931.75172","1501546637.40827","1498924157.75731","1541607118.9458","1592276573.6798",,"",
"Cuba","928","Total International Reserves, SDRs (gold at 35 SDRs per ounce)","RAFA_G_XDR","Value","289001500","352001500","285999500","144001000","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Cuba","928","Total Reserves, US Dollars (Gold at Market Price)","RAFA_MV_USD","Value","289066648","352050361","286019211","144018160","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"Curaçao and Sint Maarten","355","International Reserves, Official Reserve Assets, Gold at Market Price, US Dollars","RAFAGOLDM_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"591715500","605819000","633815500","682020000","644551000","699912500","672968500","747696000","700544000","672863250","501832000","558456500","507094500","543826750","553615000","512146500","507726000","499727000","495096000","468994000","446260000","520777000","556035750","556772500","482423900","524081850","522987250","540185100","545826500","557340850","526439450","499832250","539574650","545363400","593189000","625311300","641183000","677367950","744370100","794384900","796153100","711932050","742286150","733718800","766262100","817645150","764957000","703806750","762999350","833453700","805057250","787480500","868270400","653233250","687615500","775835250","769684500","918954500",,"",
"Curaçao and Sint Maarten","355","Total International Reserves, US Dollars (gold at 35 SDRs per ounce)","RAFA_G_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1285502467.80673","1264038389.14283","1212297686.92776","1229213323.3269","1312516555.31858","1187209020.73038","1207949887.76338","1136342589.05393","1157399587.19877","1125199659.40656","1132947419.47622","1107291871.21292","1130472893.33297","1209538523.08238","1330951893.10543","1379796714.47772","1429055688.98828","1594842302.77012","1415051314.88576","1373405040.23106","1365207740.06604","1403464959.38936","1491048966.27107","1459928314.51032","1469559513.47725","1472108872.82844","1471989133.1254","1421118767.19493","1496058919.60213","1498792044.8352","1530164609.5458","1275371002.60028","1341935477.12149","1427452379.32787","1340794414.31592","1230488314.96733","1302759733.84563","1262117006.90948","1539859142.61732","1503322732.27216","1645785484.33875","1689383570.37598","1667030894.6515","1785396764.4964","1790495164.88814","1773408318.59309","1724767404.21621","1604624069.11877","1639641551.09845","1728589974.28926","1743714383.23091","1671444431.26004","1729478110.16725","1953115330.96821","1975051380.53088","2033098397.66013","2010463227.2452","2115650401.23915",,"",
"Curaçao and Sint Maarten","355","Total Reserves, US Dollars (Gold at Market Price)","RAFA_MV_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1854525555.86592","1846494977.65363","1822530583.79888","1888222793.29609","1934445413.40782","1864295740.22346","1858557326.81564","1861314435.75419","1835297072.6257","1775972250","1612618592.17877","1643143650.83799","1614875505.58659","1730590437.15084","1861788184.35754","1870097337.98883","1915433546.93584","2074242501.32717","1889424119.67425","1821715000","1791049000","1903483000","2026472750","1996133500","1932174685","1976197561.34448","1974474287","1940478954.7486","2020900801.67598","2034710201.17318","2035878211.80447","1754644231.39665","1861016813.35196","1952359905.56983","1913498647.55866","1835711300","1923566798.88268","1919374653.91061","2263958368.15642","2276967022.90503","2420716228.49162","2380433068.60894","2388298692.28492","2498355844.69274","2536134249.68715","2570683815.02235","2470159544.7486","2289571781.30726","2383030918.17318","2542221702.10056","2529172996.2905","2439548756","2577979009","2592677774","2649085946.71508","2794929109.24022","2766682537.2067","3020886122.25698",,"",
