Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Côte d'Ivoire,662,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.840666544651,174.980667078374,174.985667097436,174.980667078374,174.985667097436,174.985667097436,174.895666754328,180.821105973032,210.238718125891,245.213434789085,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,606.3452976090625,581.9284810403395,NA,NA,NA,NA,NA
Cameroon,622,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.840666544651,174.980667078374,174.985667097436,174.980667078374,174.985667097436,174.985667097436,174.895666754328,180.821105973032,210.238718125891,245.213434789085,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,606.3452976090625,581.9284810403395,NA,NA,NA,NA,NA
"Congo, Democratic Republic of the",636,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.7e-13,1.75e-13,2.1e-13,2.525e-13,5.5e-13,5.5e-13,5.5e-13,1.156666666666667e-12,1.67e-12,1.67e-12,1.67e-12,1.67e-12,1.67e-12,1.67e-12,1.67e-12,1.67e-12,2.640833333333332e-12,2.855e-12,2.786666666666668e-12,5.760833333333332e-12,9.330833333333335e-12,1.460833333333333e-11,1.91625e-11,4.2955e-11,1.204041666666667e-10,1.662075e-10,1.987058333333333e-10,3.74595e-10,6.234300000000002e-10,1.271208333333333e-9,2.394748333333334e-9,5.194569416666668e-8,2.1513626025e-6,2.514416814e-5,0.01194119166666667,0.07024471666666668,0.501849175,1.3134476,1.606659883065258,4.018333332231398,21.81833332735013,206.6174999433397,346.4849999049842,405.1781832306695,399.4757916666665,473.9080083333332,468.278825,516.7498916666665,559.2925083333332,809.7858333333332,905.9134583333332,919.4913000000003,919.7550166666668,919.565907354881,925.226282531997,925.9849612803932,1010.302757168656,1464.417931637428,1622.523501622917,1647.760127276388,1851.122161832612,1989.391471228276,2006.708219440552,2340.035704361452,NA,NA,NA,NA,NA,NA,NA
"Congo, Republic of",634,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.840666544651,174.980667078374,174.985667097436,174.980667078374,174.985667097436,174.985667097436,174.895666754328,180.821105973032,210.238718125891,245.213434789085,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,606.3452976090625,581.9284810403395,NA,NA,NA,NA,NA
Colombia,233,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.959999999,2.399999999,2.509999999,2.509999999,2.509999999,2.509999999,2.509999999,3.7975,6.400000000000002,6.4,6.635,6.7,6.961666666666668,9,9,10.5,13.5,14.50666666666667,16.29166666666667,17.32166666666666,18.44416666666667,19.93333333333333,21.86666666666666,23.57166666666667,26.06166666666668,30.9275,34.695,36.77416666666665,39.095,42.54833333333335,47.27833333333335,54.48916666666668,64.08583333333335,78.8575,100.8175,142.3116666666667,194.2608333333334,242.6066666666667,299.1733333333332,382.5666666666668,502.26,627.1525000000001,680.3858333333332,786.3466666666668,826.54,912.895,1036.6225,1141.116666666667,1426.424166666667,1756.685833333333,2087.918333333333,2299.893333333333,2504.680833333332,2877.543333333332,2628.368333333332,2321.131666666667,2358.594605263158,2077.810958333334,1965.1375,2157.598333333333,1898.9975,1848.016666666667,1798.011666666666,1868.895,2001.105,2741.781666666668,3055.255,2951.486911201615,2955.703969978422,3281.622193817878,3693.275833333332,3744.244166666668,4256.194166666665,4325.955,4074.434166666665,4053.135833333332,NA,NA,NA,NA,NA
Comoros,632,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.839184955009,174.979184302376,174.984184279068,174.979184302376,174.984184279068,174.984184279068,174.894184698618,180.8195737054946,210.2369365752179,245.2113568646972,245.1930236293275,245.2580233013197,245.0117744534207,245.0142744417665,245.0251077329318,245.0588575756006,245.6763546928576,245.9988531936383,247.5625959081309,259.9583714604452,276.4007948027338,275.3543125509595,252.0254917951882,222.8872943032506,240.7026279204657,214.3110842661631,238.9484694144648,245.6776046911972,225.6539480393192,212.7198416715328,211.277765044038,271.7291499137982,328.603468108712,381.0628068931972,436.95296304263,449.259155683385,346.3029689784028,300.534015672123,297.845694870891,319.0055962301225,272.2624807984118,282.1045182512788,264.6895577676508,283.1601799967845,416.3988209518235,374.3570932515245,383.6599915080882,437.7470874712532,442.4588359400568,461.7929984631645,532.6559827735296,549.2982699451435,520.2849198722781,434.9230696293338,395.5035242186881,395.4437719872323,391.8192186713852,358.9752888572693,334.5000310745912,352.7200675060486,371.0956966672021,353.4364692892004,382.9172538406882,370.424717889175,370.3179974064895,443.4087734869574,444.4542112972542,435.4925621908895,416.5848437986763,439.4631103178747,430.7209122367922,415.9558491481223,467.1842611871756,454.9912366918225,454.5238612520003,436.3740008850852,NA,NA,NA,NA,NA
Cabo Verde,624,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.36017028782272,27.05341666666668,24.51516666658334,25.40816666658332,25.54324999991668,30.22908333333332,34.04649166583335,35.500749999,37.432999999,40.17491666566668,48.69466666566668,58.29333333241668,71.6858333325,84.87791666616668,91.63166666633332,80.14491666666665,72.46583333333335,72.06749999999998,77.97808333333332,70.03133333333332,71.40833333333332,68.01758333333335,80.4265973625,81.89083333333332,76.85333333333335,82.59146666666668,93.17666666666668,98.15750000000001,102.7,115.8765515833334,123.2133333333333,117.2558333333333,97.7875,88.74792490227271,88.6461685261408,87.92606491133135,80.61502715752658,75.33600383885438,80.03541772778452,83.27868937590188,79.2768814761183,86.3189541847042,83.0725,83.03449999999998,99.3856935425685,99.68811363636362,97.8069377715121,93.4135789085279,98.49517858789756,96.79574278698848,93.21809241161093,104.8630658463674,101.8048125447015,101.9220107981994,97.8631517010164,NA,NA,NA,NA,NA
Costa Rica,238,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.615000004615,5.951666671618332,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.62583333840625,6.634999999,6.646758332333332,7.929999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999083333,21.7633333325,37.40666666575,41.09416666566668,44.532683333,50.45335,55.98589166666668,62.7762,75.80473333333332,81.50420833333335,91.57929166666665,122.4324166666666,134.5063333333333,142.1716666666666,157.0666666666666,179.7291666666667,207.6891666666667,232.5975,257.2291666666668,285.6846948333332,308.1866666666668,328.8708333333332,359.8175268817205,398.6622222222222,437.935,477.7867414874552,511.3018179403482,516.617390232975,526.2355134408602,573.2879567332305,525.8292007168455,505.664239919355,502.9014619815668,499.7668325652842,538.317200279058,534.565769969278,544.73936722902,567.51309030978,576.97250124808,587.2945956861238,584.9008549623038,620.784720014081,647.1358176313628,544.0507755056325,515.109771921403,503.496832373272,NA,NA,NA,NA,NA
Djibouti,611,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,214.392000213392,213.778750195526,197.465999999,179.9423333331667,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,NA,NA,NA,NA,NA
Dominica,321,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.76190833409524,2.000000001,2.000000001,2.000000001,1.97487273321145,1.92127814947601,1.95921923598161,2.05323240851763,2.16979583233333,2.61467083283333,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,NA,NA,NA,NA,NA
Dominican Republic,243,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999166668,1,0.9999999999166668,0.9999999995,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.9999999995833332,3.112608333333332,2.90433333325,3.844758333333332,6.112516666666668,6.34,8.5253,12.57591896407686,12.5,12.5,12.6167803030303,12.87,12.89634920634921,14.00592105263158,14.70311084446954,15.83442990659702,16.18145767828663,16.690961523126,17.59304368876738,29.3699996161352,41.93031457293872,30.28280817700818,33.300035201723,33.17187057554955,34.52936095735058,35.97186554526,36.82129186708148,38.08758486680992,39.32030084322575,41.79450342522975,43.54967261904762,45.04549907407405,46.06444393939392,47.5343581962482,49.50999285714288,51.29485833333332,56.52453333333335,57.22111666666668,55.14099166666668,56.1576,59.56513333333332,61.98656666666668,NA,NA,NA,NA,NA
Algeria,612,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49899999927882,3.49999999928862,3.49999999928862,3.49999999928862,3.49999999928862,3.49999999928862,3.49999999928862,3.678916665881838,4.25624999913074,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.912638336858972,4.480514953211315,3.962495412242232,4.180749999,3.949408332333332,4.163824999,4.146758332333332,3.965899999,3.853266665666668,3.837449999,4.315808332333332,4.592191665666668,4.788799999,4.983374999583332,5.0278,4.702316666666665,4.849741666666665,5.914766666666665,7.608558333333332,8.957508333333331,18.472875,21.836075,23.34540666666666,35.05850083333332,47.66272666666668,54.74893333333335,57.70735,58.73895833333332,66.573875,75.25979166666664,77.21502083333336,79.68190000000001,77.39497499999997,72.06065,73.27630833333335,72.64661666666667,69.2924,64.58279999999998,72.64741666666669,74.38598333333331,72.93788333333335,77.53596666666668,79.36840000000002,80.57901666666667,100.6914333333333,109.4430666666667,110.9730166666667,116.5937916666667,119.3535583333333,126.7768,135.0640583333333,141.994975,135.8429333333334,134.0532416666667,131.605925,NA,NA,NA,NA,NA
Ecuador,248,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,15.000000015,16.5000000165,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,20.9166666871667,25.0000000219167,25.0001381805456,24.99997699209,24.9999792857767,24.999999999,24.999999999,24.999999999,24.999999999,24.999999999,24.999999999,24.999999999,30.0258333323333,44.115008332333304,62.53589999925,69.5562499990833,122.779241666667,170.46166666666701,301.610833333333,526.348333333333,767.750833333333,1046.24933333333,1533.96166666667,1919.105,2196.72833333333,2564.49416666667,3189.47416666667,3998.26666666667,5446.5729,11786.8016666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
Egypt,469,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.348241999348242,0.4044891253802598,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.4347826413942972,0.434782608884688,0.397956243179606,0.391303667451088,0.391303667451088,0.391303667451088,0.391303667451088,0.391303667451088,0.700000700490701,0.700000700490701,0.700000700490701,0.700000700490701,0.700000700490701,0.700000700204867,0.7000007000007,0.7000007000007,0.7000007000007,0.7000007000007,0.8666666666666668,1.55,3.138008333333332,3.321748333333332,3.3525175,3.385133333333332,3.392208333333335,3.391483333333335,3.38875,3.388,3.39525,3.47205,3.973,4.499666666666668,5.850875,6.196241666666665,5.778833333333335,5.733166666666665,5.635433333333335,5.432499999999998,5.544553308629775,5.621942917610505,5.932827651515152,6.056058333333332,6.870324999999998,7.077608560606062,7.691258333333335,10.02540078854647,17.78253351506358,17.76729042181069,16.77058184287632,15.75917291666667,15.64452727771133,19.16043974122044,30.62641369803105,45.29926,NA,NA,NA,NA,NA,NA
Ethiopia,644,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000148447,2.484470001277431,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.493475001291667,2.299999999,2.098749999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999583333,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.8025,5,5.465,6.158333333333332,6.351675,6.709341666666668,7.115908333333335,7.94225,8.217258333333332,8.457491666666668,8.567749999999998,8.599683333333335,8.635583333333331,8.666441666666667,8.698615833333331,8.965950000000001,9.599741666666668,11.7775996725,14.40958980800658,16.89922575952752,17.70476137826742,18.62662895754784,19.58578990769497,20.57684875,21.73154722222222,23.86610445741254,27.42938659416668,29.06975,34.9271654040404,43.73377831884002,51.7562150334169,54.60094806765692,82.60133635047642,NA,NA,NA,NA,NA,NA
Fiji,819,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.792857999703316,0.8058539997312358,0.870833999870834,0.870833999870834,0.870833999870834,0.8588232310577208,0.825183711570471,0.7942238252139695,0.8056038281087385,0.8218830642192008,0.8977154030213282,0.9174403323333332,0.846770749,0.835743249,0.8179646656666665,0.8546265823333332,0.9324486656666668,1.017020332333333,1.082596666083333,1.15355416625,1.13286583325,1.243858333333333,1.430258333333333,1.483333333333333,1.480908333333333,1.4755575,1.502990833333333,1.541775,1.464125,1.406333333333333,1.4033,1.443675,1.986816666666667,1.969625,2.128625,2.276602946026132,2.186783350011502,1.895768381799966,1.733101678371328,1.691046215715517,1.731264932787449,1.610413796103594,1.594034410773436,1.958095035388861,1.91850867822547,1.790883831260123,1.789892817410945,1.841476617065321,1.887345358319217,2.097629816331012,2.094695939185084,2.066875303814543,2.087379789249969,2.160393115314637,2.168804924242424,2.070633333333334,2.201406986958503,2.250125,2.2683,2.299033333333334,NA,NA,NA,NA,NA
Faroe Islands,816,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.95654500538095,7.5000000065,7.5000000065,7.5000000065,7.42633796871194,6.949291665666665,6.049499999,6.094899999,5.746149999,6.045024999,6.003191665666665,5.514624999,5.260958332333332,5.635941665666668,7.123366665666665,8.332441666166668,9.14499166575,10.35659166625,10.59639166641666,8.090991666583331,6.840316666666668,6.731524999999998,7.310175,6.188558333333335,6.396458333333332,6.036133333333335,6.483939166666665,6.360551666666668,5.602366666666668,5.798671666666665,6.604459166666668,6.700826666666668,6.976239999999998,8.083144166666669,8.322817499999998,7.894714166666665,6.587673333333335,5.991056666666668,5.99691,5.946778333333335,5.443700833333335,5.098130833333335,5.360866666666668,5.624075,5.36871153508772,5.792475537039158,5.616311686176225,5.612466666666665,6.727906831296295,6.731718257246378,6.602152258508772,6.314618786666668,6.669446615,6.542152204166668,6.2871130825,7.0761518625,6.889702585833335,6.894481416666665,NA,NA,NA,NA,NA,NA
Gabon,646,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.840666544651,174.980667078374,174.985667097436,174.980667078374,174.985667097436,174.985667097436,174.895666754328,180.821105973032,210.238718125891,245.213434789085,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,606.3452976090625,581.9284810403395,NA,NA,NA,NA,NA
Ghana,652,"Exchange rates, domestic currency per usd, period average, rate",ENDA_XDC_USD_RATE,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71428999971429,0.71428999971429,0.71428999971429,0.71428999971429,0.71428999971429,0.71428999971429,0.71428999971429,7.139159668257615e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,7.13915966742473e-5,8.608119479252688e-5,1.01985139685e-4,1.01985139685e-4,1.01985139685e-4,1.034293628032796e-4,1.332674788427064e-4,1.164373654914521e-4,1.14938171943065e-4,1.14938171943065e-4,1.14938171943065e-4,1.14938171943065e-4,1.762631838126659e-4,2.74852150537634e-4,2.74852150537634e-4,2.74852150537634e-4,2.74852150537634e-4,8.82522770144633e-4,0.003596684425137568,0.005433577150537638,0.008915620743727598,0.01536506810035844,0.02022370452508961,0.02698548387096775,0.03261562195340502,0.03676330748207888,0.04368516738351252,0.06487118758960575,0.0955682388545159,0.1199138729601448,0.1635471675752014,0.2047962778982158,0.231165900582341,0.2666429724071908,0.5449191758687661,0.7163051578089955,0.7924170843131672,0.866764326525345,0.8994948540070625,0.9052094858333332,0.9151067991666668,0.932619195,1.052275,1.404966666666667,1.429983333333334,1.520625,1.824866666666667,1.98135,2.896575,3.714641666666668,3.909816666666668,4.350533333333332,4.585325,5.217366666666668,5.595708333333332,5.8057,8.2724,11.02040833333333,14.18194166666667,12.556825,NA,NA,NA,NA,NA
